timestamp,crash_multiplier,num_bets,total_bet_amount
2026-02-07 09:42:13,18.06,353/2263,0.0
2026-02-07 09:42:35,1.78,2003/2278,0.0
2026-02-07 09:42:50,1.83,1851/2201,0.0
2026-02-07 09:43:05,1.43,2446/2557,0.0
2026-02-07 09:43:21,1.28,2360/2410,0.0
2026-02-07 09:44:07,21.04,259/2139,0.0
2026-02-07 09:44:22,1.55,2058/2225,0.0
2026-02-07 09:44:34,1.1,2025/2032,0.0
2026-02-07 09:44:59,4.0,934/1911,0.0
2026-02-07 09:45:29,4.93,799/2289,0.0
2026-02-07 09:45:42,1.05,2385/2378,0.0
2026-02-07 09:46:06,3.39,1101/2070,0.0
2026-02-07 09:46:22,1.51,2339/2467,0.0
2026-02-07 09:46:58,1.0,2203/2190,0.0
2026-02-07 09:47:17,2.09,1843/2208,0.0
2026-02-07 09:47:53,9.12,607/2229,0.0
2026-02-07 09:48:15,1.97,1984/2303,0.0
2026-02-07 09:48:48,7.47,614/2156,0.0
2026-02-07 09:49:13,3.11,1285/2271,0.0
2026-02-07 09:49:31,2.36,1363/2119,0.0
2026-02-07 09:50:08,8.42,593/2318,0.0
2026-02-07 09:50:20,1.2,2371/2400,0.0
2026-02-07 09:50:45,3.24,1203/2188,0.0
2026-02-07 09:51:18,2.37,1732/2561,0.0
2026-02-07 09:51:43,3.07,1211/2230,0.0
2026-02-07 09:52:17,7.0,675/2563,0.0
2026-02-07 09:52:29,1.21,2513/2546,0.0
2026-02-07 09:52:53,3.25,1244/2441,0.0
2026-02-07 09:53:09,1.31,2504/2585,0.0
2026-02-07 09:53:36,5.0,866/2607,0.0
2026-02-07 09:53:52,1.25,2172/2207,0.0
2026-02-07 09:54:22,5.63,719/2683,0.0
2026-02-07 09:54:53,5.53,706/2073,0.0
2026-02-07 09:55:14,2.2,1954/2614,0.0
2026-02-07 09:55:30,1.52,2316/2456,0.0
2026-02-07 09:55:54,2.99,1381/2453,0.0
2026-02-07 09:56:09,1.58,2426/2643,0.0
2026-02-07 09:56:37,4.72,885/2788,0.0
2026-02-07 09:57:01,2.78,1362/2343,0.0
2026-02-07 09:57:14,1.04,2703/2686,0.0
2026-02-07 09:57:29,1.65,2471/2637,0.0
2026-02-07 09:57:48,1.77,2332/2645,0.0
2026-02-07 09:58:21,6.87,660/2556,0.0
2026-02-07 09:58:55,7.06,572/2759,0.0
2026-02-07 09:59:16,2.93,1556/2691,0.0
2026-02-07 09:59:32,1.26,2403/2457,0.0
2026-02-07 10:00:42,44.92,162/2258,0.0
2026-02-07 10:01:18,2.96,1548/2520,0.0
2026-02-07 10:01:34,1.59,2334/2535,0.0
2026-02-07 11:22:48,1.44,1/1,0.0
2026-02-07 11:23:00,1.4,2078/2183,0.0
2026-02-07 11:23:22,2.78,1490/2631,0.0
2026-02-07 11:23:46,3.11,1421/2919,0.0
2026-02-07 11:23:58,1.15,2364/2383,0.0
2026-02-07 11:25:12,186.91,39/2057,0.0
2026-02-07 11:25:51,3.64,1236/2518,0.0
2026-02-07 11:26:07,1.28,2239/2310,0.0
2026-02-07 11:26:16,1.01,2702/2684,0.0
2026-02-07 11:26:31,1.42,2354/2447,0.0
2026-02-07 11:26:44,1.0,2237/2237,0.0
2026-02-07 11:27:36,38.19,202/2277,0.0
2026-02-07 11:28:06,2.02,2087/2374,0.0
2026-02-07 11:29:23,276.66,28/2190,0.0
2026-02-07 11:29:38,1.17,2427/2468,0.0
2026-02-07 11:30:02,1.41,2190/2253,0.0
2026-02-07 11:30:15,1.2,2199/2228,0.0
2026-02-07 11:30:27,1.07,2224/2229,0.0
2026-02-07 11:31:19,34.54,263/2070,0.0
2026-02-07 11:31:34,1.62,2250/2433,0.0
2026-02-07 11:31:50,1.36,2173/2245,0.0
2026-02-07 11:32:05,1.63,1924/2076,0.0
2026-02-07 11:32:27,2.37,1645/2327,0.0
2026-02-07 11:33:06,11.9,608/2623,0.0
2026-02-07 11:33:37,4.97,1096/2542,0.0
2026-02-07 11:34:44,119.64,90/2571,0.0
2026-02-07 11:35:30,16.44,585/2563,0.0
2026-02-07 11:36:01,4.69,1402/2833,0.0
2026-02-07 11:36:25,1.31,2213/2257,0.0
2026-02-07 11:36:50,3.29,1195/1935,0.0
2026-02-07 11:37:08,1.97,2532/2917,0.0
2026-02-07 11:37:24,1.33,2571/2659,0.0
2026-02-07 11:37:36,1.21,2729/2772,0.0
2026-02-07 11:37:45,1.06,2460/2435,0.0
2026-02-07 11:37:57,1.05,2359/2360,0.0
2026-02-07 11:38:10,1.26,2225/2233,0.0
2026-02-07 11:38:34,2.93,1574/2197,0.0
2026-02-07 11:38:50,1.59,2623/2785,0.0
2026-02-07 11:39:08,1.58,2250/2429,0.0
2026-02-07 11:39:39,2.36,1526/2057,0.0
2026-02-07 11:39:54,1.47,2148/2244,0.0
2026-02-07 11:40:06,1.14,1898/1921,0.0
2026-02-07 11:40:31,3.02,1133/1745,0.0
2026-02-07 11:40:46,1.74,1793/1996,0.0
2026-02-07 11:41:17,1.37,1887/1975,0.0
2026-02-07 11:41:47,6.02,712/1774,0.0
2026-02-07 11:42:21,1.88,1510/1730,0.0
2026-02-07 11:43:01,5.66,747/1944,0.0
2026-02-07 11:43:38,2.28,1202/1659,0.0
2026-02-07 11:44:11,8.2,574/1795,0.0
2026-02-07 11:45:00,24.24,332/2195,0.0
2026-02-07 11:45:49,3.0,1300/2302,0.0
2026-02-07 11:46:13,2.74,1422/2429,0.0
2026-02-07 11:46:35,2.95,1336/2436,0.0
2026-02-07 11:47:27,3.1,1177/1924,0.0
2026-02-07 11:47:45,1.56,2440/2607,0.0
2026-02-07 11:48:16,1.5,2303/2434,0.0
2026-02-07 11:48:47,5.61,775/2219,0.0
2026-02-07 11:49:08,1.98,2044/2440,0.0
2026-02-07 11:49:39,5.41,756/2200,0.0
2026-02-07 11:50:06,4.92,873/2234,0.0
2026-02-07 11:50:31,2.54,1732/2694,0.0
2026-02-07 11:51:26,3.47,1148/2273,0.0
2026-02-07 11:51:53,4.4,973/2796,0.0
2026-02-07 11:52:48,2.06,1581/2008,0.0
2026-02-07 11:53:04,1.78,2243/2610,0.0
2026-02-07 11:53:28,2.84,1405/2690,0.0
2026-02-07 11:53:44,1.34,2190/2283,0.0
2026-02-07 11:53:59,1.43,2557/2694,0.0
2026-02-07 11:54:17,2.24,1548/2388,0.0
2026-02-07 11:54:39,1.95,1993/2515,0.0
2026-02-07 11:54:54,1.64,2017/2321,0.0
2026-02-07 11:55:10,1.48,2296/2445,0.0
2026-02-07 11:55:28,1.96,1719/2121,0.0
2026-02-07 11:55:53,3.27,1096/2221,0.0
2026-02-07 11:56:05,1.12,2364/2385,0.0
2026-02-07 11:56:29,1.16,1727/1745,0.0
2026-02-07 11:57:00,2.38,1273/1819,0.0
2026-02-07 11:57:18,1.68,1584/1808,0.0
2026-02-07 11:57:28,1.09,1584/1576,0.0
2026-02-07 11:57:49,2.67,882/1402,0.0
2026-02-07 11:58:32,15.87,358/1648,0.0
2026-02-07 11:59:15,6.16,656/1805,0.0
2026-02-07 11:59:39,3.04,1114/1997,0.0
2026-02-07 11:59:58,1.79,1661/1919,0.0
2026-02-07 12:00:44,3.33,973/2197,0.0
2026-02-07 12:01:39,42.57,193/1993,0.0
2026-02-07 12:01:54,1.23,2254/2300,0.0
2026-02-07 12:02:06,1.19,2134/2163,0.0
2026-02-07 12:02:58,35.84,208/1926,0.0
2026-02-07 12:03:44,5.55,877/2149,0.0
2026-02-07 12:04:00,1.46,2279/2401,0.0
2026-02-07 12:04:58,65.1,143/2743,0.0
2026-02-07 12:05:53,35.77,327/2378,0.0
2026-02-07 12:06:32,9.94,896/2771,0.0
2026-02-07 12:06:51,1.67,2648/2878,0.0
2026-02-07 12:07:21,2.43,1588/2238,0.0
2026-02-07 12:07:37,1.08,2798/2807,0.0
2026-02-07 12:08:01,3.53,1231/2387,0.0
2026-02-07 12:08:35,7.02,762/2515,0.0
2026-02-07 12:09:06,1.76,2502/2788,0.0
2026-02-07 12:09:24,1.66,2645/2942,0.0
2026-02-07 12:09:36,1.02,2824/2824,0.0
2026-02-07 12:10:04,4.84,1132/2677,0.0
2026-02-07 12:10:19,1.13,3116/3141,0.0
2026-02-07 12:10:53,7.04,763/2657,0.0
2026-02-07 12:11:05,1.03,2673/2674,0.0
2026-02-07 12:11:33,1.18,2730/2742,0.0
2026-02-07 12:12:03,7.01,787/2482,0.0
2026-02-07 12:12:40,3.28,1556/2636,0.0
2026-02-07 12:13:17,3.01,1634/2907,0.0
2026-02-07 12:14:33,44.64,189/2732,0.0
2026-02-07 12:15:10,7.43,915/2751,0.0
2026-02-07 12:15:53,13.92,568/2848,0.0
2026-02-07 12:16:17,3.6,1684/3054,0.0
2026-02-07 12:16:48,1.89,2393/2630,0.0
2026-02-07 12:17:28,4.15,1187/2425,0.0
2026-02-07 12:18:32,29.41,316/2911,0.0
2026-02-07 12:18:59,4.34,1419/3032,0.0
2026-02-07 12:19:39,3.08,1737/2849,0.0
2026-02-07 12:20:28,6.47,911/3294,0.0
2026-02-07 12:21:29,2.04,2534/3052,0.0
2026-02-07 12:22:00,5.47,1046/3176,0.0
2026-02-07 12:22:39,13.81,604/3295,0.0
2026-02-07 12:23:13,5.53,1126/3068,0.0
2026-02-07 12:23:59,18.5,509/3261,0.0
2026-02-07 12:24:48,21.52,504/3336,0.0
2026-02-07 12:25:13,2.62,2544/3419,0.0
2026-02-07 12:25:49,9.07,963/3085,0.0
2026-02-07 12:26:38,9.56,850/2718,0.0
2026-02-07 12:27:12,7.25,1148/3575,0.0
2026-02-07 12:28:04,3.16,2147/3738,0.0
2026-02-07 12:28:22,1.6,3750/3880,0.0
2026-02-07 12:28:56,7.86,978/3396,0.0
2026-02-07 12:29:29,1.73,3548/3787,0.0
2026-02-07 12:31:01,1.65,2867/3123,0.0
2026-02-07 12:31:13,1.04,2818/2798,0.0
2026-02-07 12:31:44,1.85,2324/2588,0.0
2026-02-07 12:32:02,2.08,2045/2654,0.0
2026-02-07 12:32:24,2.1,2043/2735,0.0
2026-02-07 12:32:42,1.99,2283/2870,0.0
2026-02-07 12:33:13,5.21,1024/2636,0.0
2026-02-07 12:34:08,38.81,248/3100,0.0
2026-02-07 12:34:23,1.25,2994/3065,0.0
2026-02-07 12:35:03,4.81,1181/2754,0.0
2026-02-07 12:35:28,3.14,1806/3311,0.0
2026-02-07 12:35:52,2.77,1735/2968,0.0
2026-02-07 12:36:17,2.99,1728/3222,0.0
2026-02-07 12:37:21,1.27,2580/2627,0.0
2026-02-07 12:37:42,2.73,1635/2582,0.0
2026-02-07 12:38:37,13.75,521/2678,0.0
2026-02-07 12:40:15,359.2,32/3033,0.0
2026-02-07 12:40:42,1.39,2897/2952,0.0
2026-02-07 12:41:31,4.66,1185/2904,0.0
2026-02-07 12:42:20,24.73,369/3169,0.0
2026-02-07 12:43:27,3.23,1655/2950,0.0
2026-02-07 12:44:07,2.48,1989/3077,0.0
2026-02-07 12:44:29,2.64,1736/2947,0.0
2026-02-07 12:44:53,2.86,1744/3302,0.0
2026-02-07 12:45:30,2.11,2233/2982,0.0
2026-02-07 12:45:51,2.29,1965/3279,0.0
2026-02-07 12:47:26,12.37,551/2583,0.0
2026-02-07 12:48:15,5.04,1103/3033,0.0
2026-02-07 12:48:52,1.83,2983/3493,0.0
2026-02-07 12:49:22,5.11,1051/3355,0.0
2026-02-07 12:49:47,3.21,1653/3264,0.0
2026-02-07 12:50:24,2.05,2234/2918,0.0
2026-02-07 12:51:25,3.05,1370/2843,0.0
2026-02-07 12:52:26,7.21,770/3017,0.0
2026-02-07 12:52:47,2.31,2213/3411,0.0
2026-02-07 12:53:24,7.91,690/2901,0.0
2026-02-07 12:54:07,13.49,547/3286,0.0
2026-02-07 12:54:40,2.47,1985/2952,0.0
2026-02-07 12:55:07,4.42,1191/3438,0.0
2026-02-07 12:55:32,2.44,2268/3687,0.0
2026-02-07 12:55:59,1.49,3351/3511,0.0
2026-02-07 12:56:30,1.3,2978/3087,0.0
2026-02-07 12:57:00,6.12,868/2879,0.0
2026-02-07 12:57:46,17.44,444/3599,0.0
2026-02-07 12:58:04,1.75,3135/3444,0.0
2026-02-07 12:58:37,1.53,2761/3046,0.0
2026-02-07 12:58:50,1.1,3006/3025,0.0
2026-02-07 12:59:05,1.22,3137/3202,0.0
2026-02-07 13:02:21,3.95,1231/2614,0.0
2026-02-07 13:02:42,2.42,1757/2671,0.0
2026-02-07 13:03:07,2.81,1604/3040,0.0
2026-02-07 13:04:50,3.56,1078/2444,0.0
2026-02-07 13:05:27,2.17,1767/2594,0.0
2026-02-07 13:06:30,81.58,100/2738,0.0
2026-02-07 13:06:58,1.24,2574/2639,0.0
2026-02-07 13:07:43,3.78,1175/2905,0.0
2026-02-07 13:07:59,1.35,2545/2645,0.0
2026-02-07 13:08:26,4.37,957/2412,0.0
2026-02-07 13:09:03,8.11,690/3085,0.0
2026-02-07 13:09:24,2.5,1946/2881,0.0
2026-02-07 13:10:43,334.8,19/3026,0.0
2026-02-07 13:11:17,1.92,2400/2646,0.0
2026-02-07 13:12:14,6.01,918/2652,0.0
2026-02-07 13:12:57,14.7,591/3518,0.0
2026-02-07 13:13:46,7.29,923/3015,0.0
2026-02-07 13:14:07,2.7,2383/3668,0.0
2026-02-07 13:14:37,4.82,1324/3337,0.0
2026-02-07 13:15:29,12.06,644/3245,0.0
2026-02-07 13:16:06,6.44,1145/3743,0.0
2026-02-07 13:16:30,2.98,2340/3841,0.0
2026-02-07 13:16:51,2.45,2301/3519,0.0
2026-02-07 13:17:10,1.86,3218/3634,0.0
2026-02-07 13:18:10,3.19,1792/3163,0.0
2026-02-07 13:18:56,1.72,2909/3212,0.0
2026-02-07 13:20:00,9.39,821/2925,0.0
2026-02-07 13:21:07,38.01,256/3143,0.0
2026-02-07 13:21:32,3.13,1883/3209,0.0
2026-02-07 13:21:50,1.69,3087/3428,0.0
2026-02-07 13:22:15,3.07,1697/3199,0.0
2026-02-07 13:22:42,3.9,1449/3584,0.0
2026-02-07 13:23:22,12.45,636/3395,0.0
2026-02-07 13:24:05,2.26,2160/3389,0.0
2026-02-07 13:24:57,12.02,584/3111,0.0
2026-02-07 13:26:07,8.82,814/3363,0.0
2026-02-07 13:27:23,34.67,289/3773,0.0
2026-02-07 13:27:48,2.52,2406/3673,0.0
2026-02-07 13:28:58,9.74,809/3118,0.0
2026-02-07 13:29:19,1.93,3627/4210,0.0
2026-02-07 13:29:44,3.75,1868/3926,0.0
2026-02-07 13:30:08,2.97,2266/4012,0.0
2026-02-07 13:30:39,4.99,1569/4348,0.0
2026-02-07 13:31:00,2.03,3715/4538,0.0
2026-02-07 13:32:01,12.34,749/3967,0.0
2026-02-07 13:32:41,2.9,2439/4158,0.0
2026-02-07 13:32:59,1.84,3589/4133,0.0
2026-02-07 13:34:31,48.81,201/4210,0.0
2026-02-07 13:34:58,2.92,2342/3930,0.0
2026-02-07 13:35:47,25.57,393/4068,0.0
2026-02-07 13:36:27,8.76,1081/4103,0.0
2026-02-07 13:37:28,6.55,1173/3528,0.0
2026-02-07 13:37:50,2.14,3562/4624,0.0
2026-02-07 13:38:29,10.34,908/4509,0.0
2026-02-07 13:38:57,3.62,2219/4583,0.0
2026-02-07 13:39:37,3.49,2134/3864,0.0
2026-02-07 13:40:20,2.46,2945/4861,0.0
2026-02-07 13:41:05,1.87,4208/4695,0.0
2026-02-07 13:41:27,2.66,2672/4443,0.0
2026-02-07 13:41:48,2.53,2712/4931,0.0
2026-02-07 13:42:25,6.43,1330/5077,0.0
2026-02-07 13:42:50,2.49,3191/4994,0.0
2026-02-07 13:44:18,2.33,2588/3912,0.0
2026-02-07 13:44:52,7.44,1045/4483,0.0
2026-02-07 13:46:39,5.94,1216/3917,0.0
2026-02-07 13:47:49,16.8,596/4035,0.0
2026-02-07 13:49:33,6.19,1141/3808,0.0
2026-02-07 13:50:27,3.66,1999/4170,0.0
2026-02-07 13:53:06,16.46,502/2664,0.0
2026-02-07 13:53:30,1.11,3173/3196,0.0
2026-02-07 13:54:28,8.46,773/3118,0.0
2026-02-07 13:54:53,2.71,2126/3430,0.0
2026-02-07 13:55:47,3.74,1545/3208,0.0
2026-02-07 13:57:46,111.75,92/3103,0.0
2026-02-07 13:58:23,7.97,887/3268,0.0
2026-02-07 13:59:42,24.38,383/3290,0.0
2026-02-07 14:00:18,3.03,2026/3283,0.0
2026-02-07 14:02:26,12.09,658/3470,0.0
2026-02-07 14:03:42,3.39,1960/3896,0.0
2026-02-07 14:04:55,3.87,1572/3579,0.0
2026-02-07 14:05:32,2.83,1755/2811,0.0
2026-02-07 14:05:50,1.45,2856/3062,0.0
2026-02-07 14:06:20,5.28,1091/3423,0.0
2026-02-07 14:09:20,27.57,249/2438,0.0
2026-02-07 14:09:41,2.69,1753/2866,0.0
2026-02-07 14:10:12,4.33,1064/2869,0.0
2026-02-07 14:10:42,2.09,2206/2688,0.0
2026-02-07 14:12:13,3.71,1124/2743,0.0
2026-02-07 14:12:32,1.55,2720/2893,0.0
2026-02-07 14:13:02,2.32,1621/2500,0.0
2026-02-07 14:13:39,1.32,2566/2648,0.0
2026-02-07 14:15:25,6.63,723/2121,0.0
2026-02-07 14:16:53,3.34,964/2152,0.0
2026-02-07 14:18:00,30.5,226/1989,0.0
2026-02-07 14:18:55,1.9,2180/2485,0.0
2026-02-07 14:20:17,124.94,55/2406,0.0
2026-02-07 14:21:36,5.07,921/2260,0.0
2026-02-07 14:22:07,4.52,1150/3056,0.0
2026-02-07 14:23:29,12.35,568/2880,0.0
2026-02-07 14:23:56,3.86,1603/3573,0.0
2026-02-07 14:24:57,64.32,141/3238,0.0
2026-02-07 14:26:07,8.17,797/2991,0.0
2026-02-07 14:26:35,3.79,1781/3828,0.0
2026-02-07 14:27:32,9.31,884/3541,0.0
2026-02-07 14:27:54,2.23,2934/3915,0.0
2026-02-07 14:28:24,5.39,1277/3683,0.0
2026-02-07 14:29:04,2.59,2235/3296,0.0
2026-02-07 14:30:05,6.77,1080/4287,0.0
2026-02-07 14:30:41,8.48,958/4384,0.0
2026-02-07 14:31:15,4.95,1793/4486,0.0
2026-02-07 14:31:30,1.38,4349/4453,0.0
2026-02-07 14:32:13,14.49,677/3773,0.0
2026-02-07 14:32:55,3.4,2274/4252,0.0
2026-02-07 14:34:33,1.82,4307/4762,0.0
2026-02-07 14:35:49,20.76,527/4984,0.0
2026-02-07 14:36:59,8.95,958/4212,0.0
2026-02-07 14:38:18,5.81,1348/4081,0.0
2026-02-07 14:38:51,5.45,1487/5122,0.0
2026-02-07 14:39:31,1.7,4524/4937,0.0
2026-02-07 14:40:05,7.55,1148/4882,0.0
2026-02-07 14:40:59,7.57,1155/4841,0.0
2026-02-07 14:41:24,2.35,3353/4692,0.0
2026-02-07 14:42:49,3.85,2463/5033,0.0
2026-02-07 14:43:13,2.65,3376/5587,0.0
2026-02-07 14:43:38,2.4,3474/5564,0.0
2026-02-07 14:44:05,3.52,2384/5032,0.0
2026-02-07 14:44:42,1.8,4641/5094,0.0
2026-02-07 14:45:09,3.76,2182/5097,0.0
2026-02-07 14:46:16,103.22,122/5739,0.0
2026-02-07 14:47:14,11.28,842/4363,0.0
2026-02-07 14:47:39,2.61,3307/5158,0.0
2026-02-07 14:49:04,6.25,1369/5163,0.0
2026-02-07 14:50:32,2.0,3856/4615,0.0
2026-02-07 14:51:00,4.32,1882/5513,0.0
2026-02-07 14:52:31,4.22,1761/5314,0.0
2026-02-07 14:53:25,33.36,303/5378,0.0
2026-02-07 14:56:34,4.8,1751/4869,0.0
2026-02-07 14:58:36,6.69,1123/4580,0.0
2026-02-07 14:59:07,3.68,2040/4727,0.0
2026-02-07 14:59:59,31.5,333/4605,0.0
2026-02-07 15:00:50,5.1,1456/4047,0.0
2026-02-07 15:01:27,8.05,996/4797,0.0
2026-02-07 15:02:28,6.2,1304/4377,0.0
2026-02-07 15:04:21,5.48,1357/4384,0.0
2026-02-07 15:05:10,22.63,467/5185,0.0
2026-02-07 15:07:21,5.18,1622/5413,0.0
2026-02-07 15:08:13,2.56,2954/4341,0.0
2026-02-07 15:10:17,3.84,1813/3986,0.0
2026-02-07 15:11:31,9.45,793/3798,0.0
2026-02-07 15:12:16,2.21,2769/4245,0.0
2026-02-07 15:13:14,9.59,816/4344,0.0
2026-02-07 15:13:45,4.23,1786/4520,0.0
2026-02-07 15:15:01,17.72,522/3622,0.0
2026-02-07 15:15:41,2.63,2648/4119,0.0
2026-02-07 15:18:08,11.05,696/4625,0.0
2026-02-07 15:18:38,5.16,1483/4740,0.0
2026-02-07 15:19:36,2.91,2485/4555,0.0
2026-02-07 15:20:41,5.42,1228/4665,0.0
2026-02-07 15:23:10,2.3,2593/3922,0.0
2026-02-07 15:25:10,415.53,26/3731,0.0
2026-02-07 15:28:37,6.27,892/4268,0.0
2026-02-07 15:29:20,2.15,2581/4076,0.0
2026-02-07 15:29:57,7.92,813/4207,0.0
2026-02-07 15:30:49,2.8,2259/4330,0.0
2026-02-07 15:31:50,76.51,129/4487,0.0
2026-02-07 15:32:51,3.96,1579/3809,0.0
2026-02-07 15:33:16,3.15,2213/4735,0.0
2026-02-07 15:34:20,74.18,129/4818,0.0
2026-02-07 15:36:10,4.16,1891/5255,0.0
2026-02-07 15:36:50,3.36,2163/4206,0.0
2026-02-07 15:37:21,5.24,1488/5423,0.0
2026-02-07 15:38:52,23.09,502/5080,0.0
2026-02-07 15:39:17,2.55,3585/5609,0.0
2026-02-07 15:40:00,13.34,741/5264,0.0
2026-02-07 15:41:01,5.14,1796/5749,0.0
2026-02-07 15:43:06,18.25,549/6031,0.0
2026-02-07 15:43:40,6.5,1460/5949,0.0
2026-02-07 15:44:26,2.13,3612/4989,0.0
2026-02-07 15:47:35,1.54,4057/4358,0.0
2026-02-07 15:49:40,11.51,784/2929,0.0
2026-02-07 15:51:06,6.87,991/2561,0.0
2026-02-07 15:51:48,12.55,593/3537,0.0
2026-02-07 15:52:47,7.19,1007/4114,0.0
2026-02-07 15:53:39,7.22,1046/3868,0.0
2026-02-07 15:54:40,12.7,701/4747,0.0
2026-02-07 15:55:32,6.54,1259/4883,0.0
2026-02-07 15:56:21,21.97,480/4308,0.0
2026-02-07 15:56:55,5.76,1615/4827,0.0
2026-02-07 15:57:34,9.92,1051/5094,0.0
2026-02-07 15:59:55,128.33,90/3761,0.0
2026-02-07 16:01:27,3.41,2295/3857,0.0
2026-02-07 16:01:51,3.3,2308/4905,0.0
2026-02-07 16:03:01,4.06,2071/4742,0.0
2026-02-07 16:03:38,2.07,3830/4646,0.0
2026-02-07 16:06:05,77.91,130/3419,0.0
2026-02-07 16:07:09,12.97,690/3730,0.0
2026-02-07 16:08:01,27.16,385/3737,0.0
2026-02-07 16:08:25,3.17,2599/4447,0.0
2026-02-07 16:09:39,8.39,1046/4441,0.0
2026-02-07 16:11:11,2.18,2920/4262,0.0
2026-02-07 16:11:41,4.76,1528/4175,0.0
2026-02-07 16:12:06,2.94,2567/4695,0.0
2026-02-07 16:12:52,4.2,1678/4409,0.0
2026-02-07 16:13:59,4.51,1464/4244,0.0
2026-02-07 16:17:32,4.64,1833/5270,0.0
2026-02-07 16:19:38,11.84,870/4124,0.0
2026-02-07 16:22:35,8.54,908/4448,0.0
2026-02-07 16:24:19,11.89,665/4186,0.0
2026-02-07 16:25:17,4.87,1458/4933,0.0
2026-02-07 16:25:39,1.94,4565/5322,0.0
2026-02-07 16:26:40,69.39,140/4891,0.0
2026-02-07 16:28:45,8.37,1064/4932,0.0
2026-02-07 16:30:32,32.55,328/4746,0.0
2026-02-07 16:31:21,3.5,2065/4594,0.0
2026-02-07 16:33:11,1.81,4020/4717,0.0
2026-02-07 16:34:46,27.11,329/4642,0.0
2026-02-07 16:35:16,4.13,1825/4600,0.0
2026-02-07 16:37:03,2.12,3470/5097,0.0
2026-02-07 16:37:28,2.89,2381/4959,0.0
2026-02-07 16:38:41,64.13,129/4612,0.0
2026-02-07 16:40:46,1.77,4635/5305,0.0
2026-02-07 16:41:14,4.14,1791/5154,0.0
2026-02-07 16:41:42,3.12,2591/5609,0.0
2026-02-07 16:43:23,27.53,469/5694,0.0
2026-02-07 16:44:48,11.8,881/5089,0.0
2026-02-07 16:45:49,1.57,5027/5436,0.0
2026-02-07 16:46:50,14.05,782/5338,0.0
2026-02-07 16:48:01,8.35,1271/5758,0.0
2026-02-07 16:48:50,4.5,1984/5284,0.0
2026-02-07 16:49:08,1.29,5464/5617,0.0
2026-02-07 16:51:25,16.36,713/5793,0.0
2026-02-07 16:52:11,12.73,876/5744,0.0
2026-02-07 16:54:44,1.91,5413/6370,0.0
2026-02-07 16:55:21,7.77,1375/6026,0.0
2026-02-07 16:56:38,3.48,2626/6363,0.0
2026-02-07 16:57:17,10.28,1113/6421,0.0
2026-02-07 16:58:12,6.03,1664/5827,0.0
2026-02-07 16:58:43,4.39,2227/6330,0.0
2026-02-07 16:59:42,47.31,325/6700,0.0
2026-02-07 17:01:05,8.55,1383/6028,0.0
2026-02-07 17:02:56,92.73,152/6090,0.0
2026-02-07 17:09:14,1.0,6637/6890,0.0
2026-02-07 17:09:39,9.06,1541/6890,0.0
2026-02-07 17:10:07,2.29,5092/7358,0.0
2026-02-07 17:10:40,5.54,2142/7430,0.0
2026-02-07 17:11:17,5.2,2373/7495,0.0
2026-02-07 17:11:45,2.88,4427/7035,0.0
2026-02-07 17:12:06,1.77,6521/7216,0.0
2026-02-07 17:12:25,1.28,6908/6958,0.0
2026-02-07 17:12:43,1.11,6254/6308,0.0
2026-02-07 17:13:08,2.85,3587/5716,0.0
2026-02-07 17:13:29,2.0,5891/7046,0.0
2026-02-07 17:14:28,39.28,325/7057,0.0
2026-02-07 17:14:46,1.09,6497/6402,0.0
2026-02-07 17:15:17,4.92,2090/5936,0.0
2026-02-07 17:16:09,8.38,1378/7204,0.0
2026-02-07 17:16:34,1.65,5678/6190,0.0
2026-02-07 17:16:52,1.45,7108/7286,0.0
2026-02-07 17:17:17,1.92,5951/6786,0.0
2026-02-07 17:17:32,1.02,7260/7242,0.0
2026-02-07 17:17:47,1.13,6422/6465,0.0
2026-02-07 17:18:21,6.86,1646/5492,0.0
2026-02-07 17:18:49,2.67,4015/6463,0.0
2026-02-07 17:19:04,1.17,6684/6738,0.0
2026-02-07 17:19:20,1.03,6040/6042,0.0
2026-02-07 17:19:38,1.25,5405/5505,0.0
2026-02-07 17:20:00,2.82,3149/4888,0.0
2026-02-07 17:20:37,8.31,1276/5962,0.0
2026-02-07 17:21:04,2.75,3472/5714,0.0
2026-02-07 17:21:32,3.6,2503/5811,0.0
2026-02-07 17:22:00,4.35,2203/6118,0.0
2026-02-07 17:22:30,3.85,2588/6264,0.0
2026-02-07 17:23:04,5.3,1948/6290,0.0
2026-02-07 17:23:44,10.47,1223/6242,0.0
2026-02-07 17:24:15,3.3,3384/6089,0.0
2026-02-07 17:24:36,1.73,5733/6156,0.0
2026-02-07 17:25:01,2.73,3304/5477,0.0
2026-02-07 17:25:16,1.18,6334/6380,0.0
2026-02-07 17:25:47,4.97,1972/5899,0.0
2026-02-07 17:26:05,1.21,5536/5637,0.0
2026-02-07 17:26:21,1.3,6457/6422,0.0
2026-02-07 17:26:48,3.53,2728/5860,0.0
2026-02-07 17:27:10,1.39,5988/6258,0.0
2026-02-07 17:27:41,1.16,5764/5835,0.0
2026-02-07 17:28:14,1.75,3905/4319,0.0
2026-02-07 17:28:30,1.14,4502/4570,0.0
2026-02-07 17:29:13,17.51,678/4069,0.0
2026-02-07 17:30:20,29.04,414/4665,0.0
2026-02-07 17:30:51,1.38,5042/5172,0.0
2026-02-07 17:31:10,1.8,4387/4865,0.0
2026-02-07 17:31:37,3.38,2495/4987,0.0
